2015-01-17T10:52:15 2014ARSRCommissioning 32876 I10565 0.06 0.000830826 0.0903541 36.5702 110.515 210.643  
2015-01-17T10:58:00 2014ARSRCommissioning 32877 I10565 0.06 0.00082956 0.0398647 37.7459 110.512 227.273  
2015-01-18T05:18:15 2014ARSRCommissioning 32943 I05189 0.06 0.000926696 0.0885468 19.0027 2.64179e+25 592541  
2015-01-18T05:24:02 2014ARSRCommissioning 32944 I05189 0.06 0.000874455 0.0464706 18.8931 110.531 200.086  
2015-01-18T10:21:10 2014ARSRCommissioning 32992 I10565 0.17 0.0013715 0.247654 45.4512 110.514 217.783  
2015-01-18T10:26:53 2014ARSRCommissioning 32993 I10565 0.09 0.00112987 -3.46279 42.7273 110.501 62.213  
2015-01-20T04:51:25 2014ARSRCommissioning 33198 I05189 0.14 0.0010141 -2.95891 21.8463 110.532 35.8925  
2015-01-20T04:57:07 2014ARSRCommissioning 33199 I05189 0.14 0.000976067 -0.0482802 17.5688 110.53 197.501  
2015-01-21T07:18:23 2014ARSRCommissioning 33392 I10565 0.17 0.000993615 0.244338 55.8711 110.514 218.177  
2015-01-21T07:24:04 2014ARSRCommissioning 33393 I10565 0.17 0.000974282 0.168631 57.0594 110.514 216.105  
2015-01-22T06:05:33 2014ARSRCommissioning 33543 I10565 0.18 0.000844227 -0.160836 0.379672 110.91 2420.49  
2015-01-22T06:12:06 2014ARSRCommissioning 33544 I10565 0.18 0.000886632 0.0839785 0.300114 108.7 822.799  
2015-01-22T06:20:28 2014ARSRCommissioning 33546 I10565 0.18 0.00101658 0.0723891 14.1336 110.522 197.379  
2015-01-22T06:26:08 2014ARSRCommissioning 33547 I10565 0.18 0.000977987 -2.93378 18.1297 110.532 42.9258  
2015-01-22T06:40:59 2014ARSRCommissioning 33551 I10565 0.18 0.000915921 0.135392 50.3725 110.514 224.508  
2015-01-22T06:46:38 2014ARSRCommissioning 33552 I10565 0.18 0.000983677 0.0923709 46.1512 110.512 216.51  
2015-01-23T05:38:27 2014ARSRCommissioning 33663 I05189 0.17 0.00104761 0.0251462 16.5774 110.522 190.05  
2015-01-23T05:44:09 2014ARSRCommissioning 33664 I05189 0.17 0.00108758 0.0193896 15.1728 -4.05995e+12 -2.20583e+06  
2015-01-25T02:48:16 2014ARSRCommissioning 33782 I05189 0.16 0.000977995 -0.0228918 3.17474 109.288 134.607  
2015-01-25T02:54:00 2014ARSRCommissioning 33783 I05189 0.17 0.000938815 0.0811264 -1.19438 107.752 -589.382  
2015-01-25T08:27:56 2014ARSRCommissioning 33848 I10565 0.23 0.000911232 0.0805791 55.5954 110.512 220.307  
2015-01-25T08:33:38 2014ARSRCommissioning 33849 I10565 0.23 0.000906153 0.0495459 57.5348 110.516 215.333  
2015-01-26T06:00:24 2014ARSRCommissioning 33905 I10565 0.26 0.00107726 0.125938 50.6362 110.515 219.33  
